Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
165,8.0,0.0,0.0,803.0,5.0,40.0,18512.0,0.1,32.006999999999984,0.0,0.0,3184.7576355934143,,,,,,,,,,,,,,,,,,,,,13.857911937738374,10.59853562191047,31.515683373554204,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,866.0,6.0,63.0,18575.0,0.1,55.006999999999984,0.0,0.0,3190.619324684143,,,,,,,,,,,,,,,,,,,,,24.865693522006918,17.20607850589469,53.54750276614308,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,1256.0,7.0,390.0,18965.0,0.1,382.00699999999983,0.0,0.0,3224.6153178215027,,,,,,,,,,,,,,,,,,,,,166.67133984360535,93.65125192625857,317.6401401010558,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,1369.0,8.0,113.0,19078.0,0.1,99.01300000000006,0.0,0.0,3234.9713780879974,,,,,,,,,,,,,,,,,,,,,43.25375819759106,30.165174051225524,94.31385872726806,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,1673.0,9.0,304.0,19382.0,0.1,288.01499999999965,0.0,0.0,3261.517417192459,,,,,,,,,,,,,,,,,,,,,125.56897037161717,76.05398143698379,250.3424675997605,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,0.0,1917.0,10.0,244.0,19626.0,0.1,234.00900000000004,0.0,0.0,3283.0142509937286,,,,,,,,,,,,,,,,,,,,,105.28009966603072,62.7702021441028,208.73792278914428,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,0.0,2056.0,11.0,139.0,19765.0,0.1,130.00800000000004,0.0,0.0,3295.5891530513763,,,,,,,,,,,,,,,,,,,,,59.88395491470065,36.972528300826326,121.92786406712689,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,0.0,2220.0,12.0,164.0,19929.0,0.1,155.00800000000004,0.0,0.0,3310.471282720566,,,,,,,,,,,,,,,,,,,,,70.95798298495194,43.70609092387014,143.6580632589225,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,0.0,2319.0,13.0,99.0,20028.0,0.1,89.00900000000004,0.0,0.0,3319.5129420757294,,,,,,,,,,,,,,,,,,,,,40.161190195815465,26.859539407052186,85.20336369463988,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,2456.0,14.0,137.0,20165.0,0.1,124.01200000000006,0.0,0.0,3331.844411611557,,,,,,,,,,,,,,,,,,,,,55.18064979914353,36.61675030950068,116.68550530261733,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,2741.0,15.0,285.0,20450.0,0.1,248.03600000000017,0.0,0.0,3356.997237920761,,,,,,,,,,,,,,,,,,,,,108.50770613611184,61.723941922450884,217.54617856215398,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,2845.0,16.0,104.0,20554.0,0.1,93.01000000000005,0.0,0.0,3366.4461438655853,,,,,,,,,,,,,,,,,,,,,41.631336312044624,28.099297185959024,88.85796810178284,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,2911.0,17.0,66.0,20620.0,0.1,58.006999999999984,0.0,0.0,3372.881909608841,,,,,,,,,,,,,,,,,,,,,26.298330497974447,18.04535733586722,56.38402184680545,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,3195.0,18.0,284.0,20904.0,0.1,251.03199999999998,0.0,0.0,3397.9151990413666,,,,,,,,,,,,,,,,,,,,,118.65596525967818,66.99490515439608,217.7690261495245,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,3435.0,19.0,240.0,21144.0,0.1,233.00600000000003,0.0,0.0,3419.1918971538544,,,,,,,,,,,,,,,,,,,,,106.15904174089704,61.81579471811752,207.94350905678948,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,3652.0,20.0,217.0,21361.0,0.1,209.00700000000003,0.0,0.0,3438.4424316883087,,,,,,,,,,,,,,,,,,,,,95.34070224782629,56.506838556914126,188.69526945586423,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,733.0,1.0,733.0,22094.0,0.1,671.0609999999992,0.0,0.0,3806.32883810997,,,,,,,,,,,,,,,,,,,,,265.0758506327216,141.89683255018483,477.71535447981995,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,843.0,2.0,110.0,22204.0,0.1,99.01000000000005,0.0,0.0,3816.2347774505615,,,,,,,,,,,,,,,,,,,,,44.430515088179526,29.70435361011776,94.31117137187266,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,1001.0,3.0,158.0,22362.0,0.1,152.00500000000002,0.0,0.0,3830.504959821701,,,,,,,,,,,,,,,,,,,,,70.92210192741487,42.27109807714786,141.0813294730852,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,1123.0,4.0,122.0,22484.0,0.1,106.01500000000007,0.0,0.0,3841.3867819309235,,,,,,,,,,,,,,,,,,,,,48.64687589267829,29.32154079676133,100.2805419444402,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,1599.0,5.0,476.0,22960.0,0.1,450.02499999999975,0.0,0.0,3882.700891494751,,,,,,,,,,,,,,,,,,,,,196.15041370304152,107.75557438222583,357.3717892841308,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,1878.0,6.0,279.0,23239.0,0.1,224.05400000000026,0.0,0.0,3907.10781621933,,,,,,,,,,,,,,,,,,,,,97.76513438370975,54.706023135161935,197.17167368263668,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,2020.0,7.0,142.0,23381.0,0.1,133.00800000000004,0.0,0.0,3919.9920496940613,,,,,,,,,,,,,,,,,,,,,60.96432161024873,38.174142605220055,124.6001420152332,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,2131.0,8.0,111.0,23492.0,0.1,102.00800000000004,0.0,0.0,3930.041422367096,,,,,,,,,,,,,,,,,,,,,46.65062536248791,30.143449547438685,97.02373102307902,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,2558.0,9.0,427.0,23919.0,0.1,405.0209999999995,0.0,0.0,3967.1391439437866,,,,,,,,,,,,,,,,,,,,,171.85227915358243,97.63323715657359,332.30435320347397,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,2786.0,10.0,228.0,24147.0,0.1,193.03400000000016,0.0,0.0,3987.1193261146545,,,,,,,,,,,,,,,,,,,,,86.14099269705596,50.172090534202376,173.7411622484059,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,3005.0,11.0,219.0,24366.0,0.1,211.00700000000003,0.0,0.0,4006.54225564003,,,,,,,,,,,,,,,,,,,,,96.2117634974207,56.97520166040084,190.31706761222196,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,3717.0,12.0,712.0,25078.0,0.1,632.0789999999985,0.0,0.0,4068.4671370983124,,,,,,,,,,,,,,,,,,,,,250.75233276979176,127.41729713487729,454.451788192505,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,3776.0,13.0,59.0,25137.0,0.1,36.02199999999995,0.0,0.0,4074.024405479431,,,,,,,,,,,,,,,,,,,,,11.774219334126636,12.271423709399414,35.398081824854415,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,3808.0,14.0,32.0,25169.0,0.1,22.00900000000001,0.0,0.0,4077.28835439682,,,,,,,,,,,,,,,,,,,,,8.538599429074615,7.665148952744145,21.779301642252477,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,4042.0,15.0,234.0,25403.0,0.1,225.00800000000004,0.0,0.0,4097.9790716171265,,,,,,,,,,,,,,,,,,,,,101.84155641000322,60.46701467630132,201.58003428860246,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,4351.0,16.0,309.0,25712.0,0.1,276.0319999999998,0.0,0.0,4125.065382480621,,,,,,,,,,,,,,,,,,,,,123.28776080203463,69.46201080952957,238.412668837177,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,4444.0,17.0,93.0,25805.0,0.1,63.02899999999993,0.0,0.0,4133.75276017189,,,,,,,,,,,,,,,,,,,,,27.21659662198859,17.119333592341906,60.619033963047194,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,4893.0,18.0,449.0,26254.0,0.1,429.0189999999999,0.0,0.0,4172.675091981888,,,,,,,,,,,,,,,,,,,,,185.59480584787332,100.84378263817982,346.3793444839279,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,5013.0,19.0,120.0,26374.0,0.1,108.01100000000005,0.0,0.0,4183.463807106018,,,,,,,,,,,,,,,,,,,,,48.208569928395946,32.25854805166767,102.43073063914018,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,5188.0,20.0,175.0,26549.0,0.1,166.00800000000004,0.0,0.0,4198.997017383575,,,,,,,,,,,,,,,,,,,,,75.90309675371007,46.42292959526368,153.03086677077562,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,1043.0,1.0,1043.0,27592.0,0.1,1018.0239999999997,0.0,0.0,4721.289067745209,,,,,,,,,,,,,,,,,,,,,369.2615779539365,185.71394986089626,634.151843729659,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,1105.0,2.0,62.0,27654.0,0.1,53.00799999999998,0.0,0.0,4726.979195356369,,,,,,,,,,,,,,,,,,,,,23.52511903428195,16.78184789678963,51.65269635989796,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,1720.0,3.0,615.0,28269.0,0.1,588.0259999999994,0.0,0.0,4780.307595491409,,,,,,,,,,,,,,,,,,,,,238.70880413648788,127.2912097014533,442.1038510543174,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,2201.0,4.0,481.0,28750.0,0.1,452.0279999999997,0.0,0.0,4822.383841276169,,,,,,,,,,,,,,,,,,,,,195.30529349008057,107.33084688991859,358.8034018315321,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,2695.0,5.0,494.0,29244.0,0.1,474.01899999999955,0.0,0.0,4865.248821973801,,,,,,,,,,,,,,,,,,,,,198.12476175457442,111.1999234663733,376.8987883711939,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,3181.0,6.0,486.0,29730.0,0.1,478.00699999999983,0.0,0.0,4907.498600959778,,,,,,,,,,,,,,,,,,,,,202.9557306210986,111.5814865899649,380.1303955789079,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,3407.0,7.0,226.0,29956.0,0.1,215.01000000000005,0.0,0.0,4927.343848466873,,,,,,,,,,,,,,,,,,,,,96.65295830144925,58.60536587329304,193.55334455964743,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,3692.0,8.0,285.0,30241.0,0.1,267.0169999999998,0.0,0.0,4952.471020460129,,,,,,,,,,,,,,,,,,,,,118.73521017002594,68.54432412095214,233.64452049801838,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,3982.0,9.0,290.0,30531.0,0.1,276.0129999999997,0.0,0.0,4977.797152519226,,,,,,,,,,,,,,,,,,,,,121.3576196830472,73.0960381520575,241.30165229485397,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,4303.0,10.0,321.0,30852.0,0.1,312.0079999999998,0.0,0.0,5005.825469493866,,,,,,,,,,,,,,,,,,,,,138.33472381545891,79.66541310332403,268.1385626419592,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,4785.0,11.0,482.0,31334.0,0.1,434.04699999999923,0.0,0.0,5047.75098323822,,,,,,,,,,,,,,,,,,,,,176.82427950566074,103.53220246829606,349.5163805229367,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,4906.0,12.0,121.0,31455.0,0.1,111.00900000000004,0.0,0.0,5058.618811845779,,,,,,,,,,,,,,,,,,,,,50.41453751346491,32.6956457101693,105.11897378947594,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,5016.0,13.0,110.0,31565.0,0.1,90.01900000000009,0.0,0.0,5068.938405990601,,,,,,,,,,,,,,,,,,,,,38.455205775734626,26.493629205799945,85.96076292976582,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,5372.0,14.0,356.0,31921.0,0.1,318.03699999999935,0.0,0.0,5099.968075990677,,,,,,,,,,,,,,,,,,,,,131.88506076533773,82.60339477572006,271.6289045477308,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,5847.0,15.0,475.0,32396.0,0.1,430.044,0.0,0.0,5141.207198381424,,,,,,,,,,,,,,,,,,,,,183.993013050855,97.80998866984312,343.3336427527062,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,6554.0,16.0,707.0,33103.0,0.1,697.0089999999998,0.0,0.0,5202.408708810806,,,,,,,,,,,,,,,,,,,,,277.1997946630587,146.64333090877113,502.03230775642203,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,6658.0,17.0,104.0,33207.0,0.1,96.00700000000003,0.0,0.0,5211.789677143097,,,,,,,,,,,,,,,,,,,,,44.270405614653114,28.364768453665352,91.58595814641077,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,6989.0,18.0,331.0,33538.0,0.1,322.0079999999998,0.0,0.0,5240.902048826218,,,,,,,,,,,,,,,,,,,,,142.3995236156689,81.76369508291128,275.42433092072434,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,7785.0,19.0,796.0,34334.0,0.1,773.0219999999998,0.0,0.0,5309.724675416946,,,,,,,,,,,,,,,,,,,,,304.01248140219764,155.5016610782916,532.091716144423,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,7889.0,20.0,104.0,34438.0,0.1,91.01200000000006,0.0,0.0,5319.07833814621,,,,,,,,,,,,,,,,,,,,,39.91565999355166,27.861377403966774,87.03475383358398,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,11.0,0.0,0.0,382.0,1.0,382.0,34820.0,0.1,372.0089999999998,0.0,0.0,6010.6274082660675,,,,,,,,,,,,,,,,,,,,,162.36293934772712,91.76318012559732,310.6072610840753,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11.0,0.0,0.0,454.0,2.0,72.0,34892.0,0.1,62.00899999999998,0.0,0.0,6017.214171886444,,,,,,,,,,,,,,,,,,,,,27.424385272194243,19.45037478250475,60.1546934926939,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,0.0,0.0,500.0,3.0,46.0,34938.0,0.1,39.005999999999986,0.0,0.0,6021.7619972229,,,,,,,,,,,,,,,,,,,,,17.580348834623074,12.524847652999577,38.27381330640685,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,0.0,0.0,979.0,4.0,479.0,35417.0,0.1,465.0129999999997,0.0,0.0,6063.691162824631,,,,,,,,,,,,,,,,,,,,,196.18386433562046,110.38696320480634,371.784125450012,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11.0,0.0,0.0,1045.0,5.0,66.0,35483.0,0.1,58.006999999999984,0.0,0.0,6069.724787712097,,,,,,,,,,,,,,,,,,,,,26.298330497974447,18.04535733586722,56.38402184680545,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,0.0,1358.0,6.0,313.0,35796.0,0.1,303.0089999999998,0.0,0.0,6097.08273100853,,,,,,,,,,,,,,,,,,,,,134.22456880121152,78.00500138132773,261.51948742057465,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,0.0,1536.0,7.0,178.0,35974.0,0.1,152.02500000000012,0.0,0.0,6112.815939903259,,,,,,,,,,,,,,,,,,,,,65.08043004554558,42.86965419912208,140.7219867033129,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,0.0,1625.0,8.0,89.0,36063.0,0.1,80.00800000000004,0.0,0.0,6120.885898590088,,,,,,,,,,,,,,,,,,,,,36.33503360443032,24.259277348615797,76.92796100325123,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,0.0,1896.0,9.0,271.0,36334.0,0.1,264.00599999999986,0.0,0.0,6144.90066742897,,,,,,,,,,,,,,,,,,,,,119.3267281657942,68.78820391912865,232.1324895136077,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,0.0,2148.0,10.0,252.0,36586.0,0.1,244.00700000000003,0.0,0.0,6167.021000862122,,,,,,,,,,,,,,,,,,,,,110.42275340334322,64.56481930824069,216.613476481845,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,0.0,2529.0,11.0,381.0,36967.0,0.1,365.01499999999965,0.0,0.0,6200.158282756805,,,,,,,,,,,,,,,,,,,,,156.6564921708399,92.23223540711761,305.9404514453493,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,0.0,2633.0,12.0,104.0,37071.0,0.1,94.00900000000004,0.0,0.0,6209.487405538559,,,,,,,,,,,,,,,,,,,,,42.50229417982158,28.200388298841105,89.76820805319691,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,0.0,3212.0,13.0,579.0,37650.0,0.1,562.0159999999998,0.0,0.0,6260.006309270859,,,,,,,,,,,,,,,,,,,,,234.1489568263121,124.51460196258822,427.2979225447317,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,0.0,3550.0,14.0,338.0,37988.0,0.1,306.0309999999999,0.0,0.0,6289.586226224899,,,,,,,,,,,,,,,,,,,,,131.00730069143532,76.53741233940842,262.27481973093717,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,0.0,3648.0,15.0,98.0,38086.0,0.1,85.01200000000006,0.0,0.0,6298.461792230606,,,,,,,,,,,,,,,,,,,,,37.11484790666609,26.22542111949562,81.53773884509809,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11.0,0.0,0.0,3746.0,16.0,98.0,38184.0,0.1,86.01100000000005,0.0,0.0,6307.4052946567535,,,,,,,,,,,,,,,,,,,,,37.964638138810024,26.359281528617416,82.45529359429163,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11.0,0.0,0.0,4119.0,17.0,373.0,38557.0,0.1,351.02099999999984,0.0,0.0,6339.879739522934,,,,,,,,,,,,,,,,,,,,,152.92519647220294,85.84479193007031,294.5687446363964,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11.0,0.0,0.0,4249.0,18.0,130.0,38687.0,0.1,107.02200000000008,0.0,0.0,6351.760690450668,,,,,,,,,,,,,,,,,,,,,49.06366729528584,32.057512467746506,100.84531303236456,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11.0,0.0,0.0,4485.0,19.0,236.0,38923.0,0.1,229.00600000000003,0.0,0.0,6372.602115392685,,,,,,,,,,,,,,,,,,,,,104.44060706254672,60.899843660557416,204.767346659211,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,11.0,0.0,0.0,5197.0,20.0,712.0,39635.0,0.1,677.0339999999992,0.0,0.0,6434.191649913788,,,,,,,,,,,,,,,,,,,,,267.014682820128,140.6899574932755,487.8948476324859,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
